nombre,Latitud,Longitud,coordenadas
APETZCO,21.39361111,-99.01083333,"21.39361111,-99.01083333"
POXTLA (LA EMPRESA),21.34,-98.95027778,"21.34,-98.95027778"
TLAMAYA,21.42083333,-99.01222222,"21.42083333,-99.01222222"
AHUEHUEYO,21.363906,-98.918982,"21.363906,-98.918982"
LA ESPERANZA (ZARAGOZA),22.00805556,-100.7647222,"22.00805556,-100.7647222"
LA SALITRERA,21.94166667,-100.5780556,"21.94166667,-100.5780556"
SAN FRANCISCO (ZARAGOZA),22.05416667,-100.6058333,"22.05416667,-100.6058333"
SAN JOSE DE GOMEZ,22.12055556,-100.7086111,"22.12055556,-100.7086111"
DERRAMADEROS,22.57111111,-100.9319444,"22.57111111,-100.9319444"
RINCON DE LEIJAS,22.55638889,-100.8408333,"22.55638889,-100.8408333"
NEXCUAYO,21.32833333,-98.79361111,"21.32833333,-98.79361111"
SALTO DE AGUA,22.58055556,-99.40333333,"22.58055556,-99.40333333"
MINAS VIEJAS,22.40444444,-99.33611111,"22.40444444,-99.33611111"
CAMPAMENTO CICA (BUGAMBILIAS),21.67083333,-106.6291667,"21.67083333,-106.6291667"
COHUIBAMPO,25.94194444,-109.1594444,"25.94194444,-109.1594444"
JITZAMURI,26.21416667,-109.2636111,"26.21416667,-109.2636111"
RANCHO NUEVO,21.451011,-98.931459,"21.451011,-98.931459"
NIÑOS HEROES DE CHAPULTEPEC (EST. FRANCISCO),26.32861111,-108.9416667,"26.32861111,-108.9416667"
SAN MIGUEL ZAPOTITLAN,25.94805556,-109.0486111,"25.94805556,-109.0486111"
LAZARO CARDENAS (MUELLECITO),25.60083333,-108.9680556,"25.60083333,-108.9680556"
TABELOJECA,26.06055556,-109.1416667,"26.06055556,-109.1416667"
SAN JOSE DEL LLANO (BADIRAGUATO),25.78527778,-107.3377778,"25.78527778,-107.3377778"
SITIO DE ENMEDIO,25.47444444,-107.6263889,"25.47444444,-107.6263889"
OTATILLOS,25.3875,-107.3366667,"25.3875,-107.3366667"
LAS MILPAS DEL CARRIZO,24.65083333,-106.9794444,"24.65083333,-106.9794444"
LOS TIGRES,24.51625028,-106.6347075,"24.51625028,-106.6347075"
LAS FLECHAS,24.68416667,-107.0977778,"24.68416667,-107.0977778"
LAGUNA DE CANACHI,24.13583333,-107.1,"24.13583333,-107.1"
LOS MAYOS,24.87694444,-106.9758333,"24.87694444,-106.9758333"
LA REFORMA (CULIACAN),24.53611111,-107.2741667,"24.53611111,-107.2741667"
EL SALADO,24.50916667,-107.1597222,"24.50916667,-107.1597222"
SANALONA,24.80222222,-107.14,"24.80222222,-107.14"
EL TEPUCHE,24.94333333,-107.3488889,"24.94333333,-107.3488889"
AGUA CALIENTE DE BACA,26.80722222,-108.4277778,"26.80722222,-108.4277778"
BUYUBAMPO,26.62944444,-108.6147222,"26.62944444,-108.6147222"
CASAS VIEJAS (CHOIX),26.48861111,-108.1055556,"26.48861111,-108.1055556"
GUADALUPE (CHOIX),26.62166667,-108.3211111,"26.62166667,-108.3211111"
LOS POZOS,26.91111111,-108.4186111,"26.91111111,-108.4186111"
SANTA ANA (CHOIX),26.58888889,-108.3847222,"26.58888889,-108.3847222"
EL SAUZ DE BACA,26.73666667,-108.4766667,"26.73666667,-108.4766667"
TACOPACO,26.92354,-108.3121308,"26.92354,-108.3121308"
TASAJERAS,26.77972222,-108.2716667,"26.77972222,-108.2716667"
PUERTO LA JUDIA,26.782925,-108.1030689,"26.782925,-108.1030689"
EL BOLILLO,24.01888889,-106.8202778,"24.01888889,-106.8202778"
JUNTAS DE SAN IGNACIO,25.21030611,-107.1897397,"25.21030611,-107.1897397"
EL ESPINAL (ELOTA),24.1225,-106.8925,"24.1225,-106.8925"
EL SALADITO,23.87,-106.8486111,"23.87,-106.8486111"
SAN JOSE DE CONITACA (NUEVO CONITACA),24.12083333,-106.8827778,"24.12083333,-106.8827778"
COLONIA BUENOS AIRES,24.08166667,-107.0272222,"24.08166667,-107.0272222"
EJIDO DE LA CAMPANA NUMERO 1,22.69805556,-105.6030556,"22.69805556,-105.6030556"
ISLA DEL BOSQUE,22.73305556,-105.8455556,"22.73305556,-105.8455556"
OJO DE AGUA DE PALMILLAS,22.61972222,-105.6038889,"22.61972222,-105.6038889"
LA LOMA (GABRIEL LEYVA SOLANO),22.51416667,-105.4658333,"22.51416667,-105.4658333"
BOCA DE ARROYO,26.31777778,-108.7533333,"26.31777778,-108.7533333"
CHARAY,26.02027778,-108.8294444,"26.02027778,-108.8294444"
CHINOBAMPO,26.38944444,-108.3652778,"26.38944444,-108.3652778"
LAS ESTACAS,26.26555556,-108.7630556,"26.26555556,-108.7630556"
LA LAGUNA,26.58111111,-108.4552778,"26.58111111,-108.4552778"
LO DE VEGA,26.20611111,-108.5794444,"26.20611111,-108.5794444"
TETAROBA,26.38666667,-108.485,"26.38666667,-108.485"
BATEVE,26.24361111,-108.7858333,"26.24361111,-108.7858333"
MULANJEY (ESTACION VEGA),26.16916667,-108.7302778,"26.16916667,-108.7302778"
EL AGUAJITO DE LEON,25.26666667,-107.7597222,"25.26666667,-107.7597222"
CAHUINAHUATO,25.67861111,-107.8205556,"25.67861111,-107.8205556"
SANTA ROSALIA,25.67916667,-107.7105556,"25.67916667,-107.7105556"
CHELE,23.20361111,-105.8916667,"23.20361111,-105.8916667"
LA GUASIMA,22.94055556,-106.1172222,"22.94055556,-106.1172222"
MALOYA,22.94861111,-105.6055556,"22.94861111,-105.6055556"
POTRERILLOS (ROSARIO),23.0275,-105.9458333,"23.0275,-105.9458333"
EL POZOLE,22.91472222,-105.9133333,"22.91472222,-105.9133333"
SANTA MARIA (SANTA MARIA DE GRACIA),23.11055556,-105.6675,"23.11055556,-105.6675"
CACALOTAN,23.06944444,-105.8408333,"23.06944444,-105.8408333"
LAS CABEZAS,25.60305556,-108.1230556,"25.60305556,-108.1230556"
AJOYA,24.07805556,-106.3691667,"24.07805556,-106.3691667"
EL LIMON DE LOS PERAZA,23.745,-106.5308333,"23.745,-106.5308333"
PIAXTLA DE ABAJO,23.83194444,-106.6605556,"23.83194444,-106.6605556"
SAN AGUSTIN (SAN IGNACIO),24.00583333,-106.5777778,"24.00583333,-106.5777778"
BARRAS DE PIAXTLA,23.66361111,-106.8013889,"23.66361111,-106.8013889"
AGUA CALIENTE DE CEBADA,26.07805167,-108.1474619,"26.07805167,-108.1474619"
SANTIAGO DE OCORONI,25.94805556,-108.4152778,"25.94805556,-108.4152778"
PORTUGUES DE NORZAGARAY,25.99777778,-108.2544444,"25.99777778,-108.2544444"
SAN JOSE DE GRACIA (SINALOA),26.14638889,-107.8913889,"26.14638889,-107.8913889"
ALFONSO G. CALDERON VELARDE,25.78555556,-108.6022222,"25.78555556,-108.6022222"
TOBOBAMPO,25.81694444,-108.6494444,"25.81694444,-108.6494444"
OCURAGUE,25.93388889,-107.6491667,"25.93388889,-107.6491667"
ALFREDO V. BONFIL (SIETE EJIDOS),25.64305556,-108.2333333,"25.64305556,-108.2333333"
BACUBIRITO,25.80944444,-107.915,"25.80944444,-107.915"
CASAS NUEVAS,25.79222222,-108.2961111,"25.79222222,-108.2961111"
JIQUILPAN II,26.01805556,-108.6319444,"26.01805556,-108.6319444"
HIGINIO TANGUMA,22.85416667,-98.25444444,"22.85416667,-98.25444444"
NUEVO PROGRESO (LA GAVIOTA),23.17527778,-97.95027778,"23.17527778,-97.95027778"
PIEDRAS NEGRAS,23.12888889,-98.10111111,"23.12888889,-98.10111111"
ALTAMIRA,22.39583333,-97.93694444,"22.39583333,-97.93694444"
OCOZOTEPEC,18.2575,-94.9075,"18.2575,-94.9075"
MARIPA,25.86722222,-108.1544444,"25.86722222,-108.1544444"
SANTA JUANA,22.78416667,-98.10277778,"22.78416667,-98.10277778"
MEXICO LIBRE,22.64138889,-99.15972222,"22.64138889,-99.15972222"
MORELOS (LA LOMA),22.54027778,-99.07638889,"22.54027778,-99.07638889"
BURGOS,24.94527778,-98.79944444,"24.94527778,-98.79944444"
CANDIDO AGUILAR,25.04027778,-98.80305556,"25.04027778,-98.80305556"
EMILIANO ZAPATA (LAS AMARILLAS),24.94305556,-98.70944444,"24.94305556,-98.70944444"
EL PEDREGAL (BURGOS),24.89138889,-98.84583333,"24.89138889,-98.84583333"
CALABACILLAS,23.21777778,-99.735,"23.21777778,-99.735"
EL LLANO Y ANEXAS (EL LLANO),23.3475,-100.0052778,"23.3475,-100.0052778"
MAGDALENO AGUILAR (SAN VICENTE),23.28083333,-99.87166667,"23.28083333,-99.87166667"
SAN ANTONIO EL GRANDE (CASAS),23.55916667,-98.52166667,"23.55916667,-98.52166667"
NORBERTO TREVIÑO ZAPATA (EL PALMAR),24.83722222,-98.53222222,"24.83722222,-98.53222222"
EL AZTECA,23.11416667,-99.14472222,"23.11416667,-99.14472222"
PLAN DE GUADALUPE,22.96,-99.11972222,"22.96,-99.11972222"
MAGISCATZIN,22.80027778,-98.70055556,"22.80027778,-98.70055556"
BALCONCITOS (BALCONES),24.01055556,-99.20222222,"24.01055556,-99.20222222"
EL CARMEN (GÜEMEZ),24.07361111,-99.13444444,"24.07361111,-99.13444444"
RICARDO FLORES MAGON (GÜEMEZ),23.79194444,-99.00888889,"23.79194444,-99.00888889"
LA SAN JUANA,23.92888889,-99.13916667,"23.92888889,-99.13916667"
LOS SAN PEDRO,23.86416667,-99.38083333,"23.86416667,-99.38083333"
VALADECES,26.23361111,-98.67305556,"26.23361111,-98.67305556"
NUEVO BARBOSA,24.25277778,-99.47805556,"24.25277778,-99.47805556"
BENITO JUAREZ (MONFORT),24.15277778,-99.40888889,"24.15277778,-99.40888889"
IGNACIO ALLENDE (ESTACION ADELAIDA),24.06083333,-99.21,"24.06083333,-99.21"
SAN ANTONIO (HIDALGO),24.30583333,-99.48694444,"24.30583333,-99.48694444"
DIVISION DEL NORTE,22.39333333,-98.87083333,"22.39333333,-98.87083333"
QUINTERO,22.66277778,-99.03722222,"22.66277778,-99.03722222"
PLAN DE AYALA (EL MANTE),22.54027778,-98.76722222,"22.54027778,-98.76722222"
NUEVO TANTOAN,22.42638889,-98.57166667,"22.42638889,-98.57166667"
MEXICO AGRARIO,25.87972222,-97.50416667,"25.87972222,-97.50416667"
LAURO VILLAR,25.87972222,-97.50416667,"25.87972222,-97.50416667"
EL LOBO (LA ESCONDIDA),25.0525,-98.66222222,"25.0525,-98.66222222"
LA PURISIMA (MENDEZ),25.32055556,-98.14055556,"25.32055556,-98.14055556"
MIER,26.43055556,-99.14861111,"26.43055556,-99.14861111"
ARCABUZ,26.07027778,-99.12694444,"26.07027778,-99.12694444"
LA PEÑA (MIQUIHUANA),23.55777778,-99.68777778,"23.55777778,-99.68777778"
NUEVO LAREDO,27.48638889,-99.50805556,"27.48638889,-99.50805556"
ADOLFO LOPEZ MATEOS (CHAMAL NUEVO),22.84333333,-99.19333333,"22.84333333,-99.19333333"
LAS CANOAS,22.90722222,-99.37944444,"22.90722222,-99.37944444"
NICOLAS BRAVO (OCAMPO),22.88972222,-99.43777778,"22.88972222,-99.43777778"
RICARDO FLORES MAGON (OCAMPO),22.72277778,-99.41222222,"22.72277778,-99.41222222"
NUEVA VILLA DE PADILLA,24.04833333,-98.90083333,"24.04833333,-98.90083333"
EL LLANO DE AZUAS,23.16861111,-99.55916667,"23.16861111,-99.55916667"
COL. BENITO JUAREZ,26.09222222,-98.27777778,"26.09222222,-98.27777778"
REYNOSA,26.09222222,-98.27777778,"26.09222222,-98.27777778"
CIUDAD RIO BRAVO,25.98166667,-98.09027778,"25.98166667,-98.09027778"
CRISTOBAL COLON,25.59611111,-98.10583333,"25.59611111,-98.10583333"
EL GAVILAN (SAN CARLOS),24.69888889,-98.9875,"24.69888889,-98.9875"
LA LIBERTAD (SAN CARLOS),24.42666667,-98.90944444,"24.42666667,-98.90944444"
QUILATE ANTIGUO,19.87472222,-96.98361111,"19.87472222,-96.98361111"
NUEVO SAN ANTONIO,24.29194444,-99.02138889,"24.29194444,-99.02138889"
LA FLORIDA (LA FLORIDA DEL SUR),24.42027778,-97.87083333,"24.42027778,-97.87083333"
GENERAL FRANCISCO VILLA,25.01638889,-98.07722222,"25.01638889,-98.07722222"
SAN GERMAN,25.21611111,-97.92083333,"25.21611111,-97.92083333"
NUEVO TLAXCALA XICOTENCATL,24.81694444,-98.06083333,"24.81694444,-98.06083333"
CARVAJAL,24.50416667,-97.74305556,"24.50416667,-97.74305556"
GENERAL FRANCISCO J. MUJICA (LA POZA),25.2575,-97.76916667,"25.2575,-97.76916667"
SAN NICOLAS (SAN NICOLAS),24.69277778,-98.82861111,"24.69277778,-98.82861111"
LA ENCARNACION (SOTO LA MARINA),23.37027778,-98.02972222,"23.37027778,-98.02972222"
LA PEÑITA,23.93305556,-98.23166667,"23.93305556,-98.23166667"
LA PIEDRA,23.485,-98.11222222,"23.485,-98.11222222"
SANTO DOMINGO DEL CHARCO LARGO,24.18277778,-97.96750056,"24.18277778,-97.96750056"
VERDE CHICO,24.01888889,-97.94611167,"24.01888889,-97.94611167"
EL SABINITO,23.62694444,-98.37638889,"23.62694444,-98.37638889"
ALVARO OBREGON (LA NORIA),23.17444444,-99.69277778,"23.17444444,-99.69277778"
EL BOLUDO,22.99583333,-99.89583333,"22.99583333,-99.89583333"
LAZARO CARDENAS (CERRO GORDO),22.97111111,-100.0527778,"22.97111111,-100.0527778"
MAMALEON (MAMA LEON),23.10055556,-99.76361111,"23.10055556,-99.76361111"
MIGUEL HIDALGO (COLORADO),22.86972222,-99.82583333,"22.86972222,-99.82583333"
LA TAPONA (TULA),23.15027778,-99.99,"23.15027778,-99.99"
CINCO DE MAYO (CEBOLLITAS),22.98916667,-99.65027778,"22.98916667,-99.65027778"
UNIDAD MODELO,23.73611111,-99.14611111,"23.73611111,-99.14611111"
CONGREGACION CABALLEROS,23.84888889,-99.16833333,"23.84888889,-99.16833333"
BOCA DE LOS SAN PEDROS,23.92083333,-99.29083333,"23.92083333,-99.29083333"
MANUEL AVILA CAMACHO,23.67111111,-98.9975,"23.67111111,-98.9975"
GUADALUPE DE SAN LAZARO (GUADALUPE),24.59888889,-99.22527778,"24.59888889,-99.22527778"
GUADALUPE VICTORIA (VILLAGRAN),24.52972222,-99.43666667,"24.52972222,-99.43666667"
MARTE R. GOMEZ (PATOL),24.47305556,-99.26916667,"24.47305556,-99.26916667"
MIGUEL HIDALGO (VILLAGRAN),24.41833333,-99.49916667,"24.41833333,-99.49916667"
CERRO GORDO (ACTOPAN),19.56944444,-96.64833333,"19.56944444,-96.64833333"
COYOLILLO,19.5675,-96.7425,"19.5675,-96.7425"
EL ESPINAL (ACTOPAN),19.50722222,-96.6325,"19.50722222,-96.6325"
LOS IDOLOS,19.41194444,-96.51805556,"19.41194444,-96.51805556"
MOZOMBOA,19.50361111,-96.47583333,"19.50361111,-96.47583333"
EL OJITAL,19.68916667,-96.47722222,"19.68916667,-96.47722222"
PASTORIAS (PASTORIAS SAN JOSE),19.56416667,-96.57055556,"19.56416667,-96.57055556"
TINAJITAS,19.61805556,-96.4425,"19.61805556,-96.4425"
ALTO LUCERO,19.62472222,-96.73416667,"19.62472222,-96.73416667"
BLANCA ESPUMA,19.58083333,-96.68888889,"19.58083333,-96.68888889"
MESA DEL RODEO,19.6425,-96.55305556,"19.6425,-96.55305556"
LA REFORMA (ALTO LUCERO DE GUTIERREZ BARRIOS),19.59611111,-96.63388889,"19.59611111,-96.63388889"
TIERRA BLANCA (ALTO LUCERO DE GUTIERREZ BARRIOS),19.72083333,-96.67583333,"19.72083333,-96.67583333"
VILLA CANDELARIA,19.79694444,-96.51638889,"19.79694444,-96.51638889"
MECACALCO,19.77416667,-97.11527778,"19.77416667,-97.11527778"
TATEMPA,19.75972,-97.13861,"19.75972,-97.13861"
LOS LIRIOS,18.5,-95.38777778,"18.5,-95.38777778"
EL PORVENIR (ANGEL R. CABADA),18.66555556,-95.35194444,"18.66555556,-95.35194444"
SAN JUAN DE LOS REYES (LUIS VALENZUELA),18.51777778,-95.44888889,"18.51777778,-95.44888889"
BARRANCONES,19.86361,-97.08444,"19.86361,-97.08444"
AMATLAN,21.33305556,-97.75611111,"21.33305556,-97.75611111"
CUAUZAPOTITAN,19.9025,-97.18222222,"19.9025,-97.18222222"
NAPOALA,19.90416667,-97.22333333,"19.90416667,-97.22333333"
EL PROGRESO (ATZALAN),19.88194444,-97.12277778,"19.88194444,-97.12277778"
SANTIAGO,19.91722222,-97.15388889,"19.91722222,-97.15388889"
TIERRA NUEVA,19.93888889,-97.01638889,"19.93888889,-97.01638889"
ZAPOTITLAN,19.82944444,-97.15222222,"19.82944444,-97.15222222"
SAN PEDRO ALTEPEPAN,19.89555556,-97.03777778,"19.89555556,-97.03777778"
EL ZAPOTE (ATZALAN),19.925,-96.97555556,"19.925,-96.97555556"
XOLOLOYAN,19.36972222,-97.19,"19.36972222,-97.19"
HUEYCUATITLA,20.86777778,-98.17583333,"20.86777778,-98.17583333"
IXTACAHUAYO,20.76527778,-98.19388889,"20.76527778,-98.19388889"
TENANTITLA,20.77055556,-98.14472222,"20.77055556,-98.14472222"
COLONIA EL AGUILA,18.34083333,-95.07444444,"18.34083333,-95.07444444"
LA CANDELARIA (CATEMACO),18.32861111,-95.12944444,"18.32861111,-95.12944444"
SONTECOMAPAN,18.50388889,-95.035,"18.50388889,-95.035"
TEBANCA,18.39666667,-95.01361111,"18.39666667,-95.01361111"
LA ENCANTADA,20.73333333,-97.26305556,"20.73333333,-97.26305556"
RANCHO NUEVO (CAZONES DE HERRERA),20.6725,-97.20611111,"20.6725,-97.20611111"
LA UNION (KILOMETRO 31),20.69583333,-97.34166667,"20.69583333,-97.34166667"
RANCHO NUEVO (CITLALTEPETL),21.36111111,-97.90111111,"21.36111111,-97.90111111"
SABANAS DE XALOSTOC,20.22194444,-97.53416667,"20.22194444,-97.53416667"
EL PANORAMA,20.28861111,-97.63611111,"20.28861111,-97.63611111"
EL PASO DE COYUTLA,20.43722222,-97.70138889,"20.43722222,-97.70138889"
CHALMA,21.20861111,-98.39472222,"21.20861111,-98.39472222"
CHAPOPOTE CHICO (TLACHINOLAPA),21.135,-98.24861111,"21.135,-98.24861111"
SAN PEDRO COYUTLA,21.22305556,-98.42972222,"21.22305556,-98.42972222"
LA FABRICA,20.18027778,-97.55722222,"20.18027778,-97.55722222"
ROMANTLA,21.16416667,-98.35111111,"21.16416667,-98.35111111"
EL CAPULIN (CHICONQUIACO),19.73666667,-96.72055556,"19.73666667,-96.72055556"
EL HUERFANO,19.74027778,-96.74472222,"19.74027778,-96.74472222"
AHUIMOL TZIMPIASCO,20.88861111,-98.12166667,"20.88861111,-98.12166667"
CUATZAPOTITLA,20.88639,-98.07833,"20.88639,-98.07833"
IXCACUATITLA,20.90777778,-98.02388889,"20.90777778,-98.02388889"
JAGÜEY,21.12805556,-98.06111111,"21.12805556,-98.06111111"
LINDERO AGUA FRIA,21.07194444,-98.0725,"21.07194444,-98.0725"
EL LINDERO XOQUIXHUAL,20.9125,-98.07583333,"20.9125,-98.07583333"
MESA DE CALCOTE,20.86305556,-97.93694444,"20.86305556,-97.93694444"
EL MIRADOR (CHICONTEPEC),21.01194444,-97.94305556,"21.01194444,-97.94305556"
PASTORIA,21.0875,-98.14055556,"21.0875,-98.14055556"
PEMUXTITLA,20.90916667,-98.15305556,"20.90916667,-98.15305556"
SASALTITLA,20.93444444,-98.19694444,"20.93444444,-98.19694444"
TIOCUAYO,20.99027778,-98.04833333,"20.99027778,-98.04833333"
TLACOLULA (CHICONTEPEC),21.09055556,-97.96277778,"21.09055556,-97.96277778"
SAN FRANCISCO (CHONTLA),21.28722222,-97.95361111,"21.28722222,-97.95361111"
MATA DE OTATE,21.34805556,-97.98472222,"21.34805556,-97.98472222"
VILLA EMILIANO ZAPATA (EL CARRIZAL),19.36638889,-96.65833333,"19.36638889,-96.65833333"
LA ESTANZUELA (EMILIANO ZAPATA),19.46472222,-96.85583333,"19.46472222,-96.85583333"
EL PALMAR (ESTACION EL PALMAR),19.39611111,-96.75194444,"19.39611111,-96.75194444"
RANCHO VIEJO (EMILIANO ZAPATA),19.44444444,-96.78333333,"19.44444444,-96.78333333"
LA TINAJA,19.515,-96.75444444,"19.515,-96.75444444"
COMALTECO,20.25055556,-97.47305556,"20.25055556,-97.47305556"
MAGOZAL,21.56805556,-97.98083333,"21.56805556,-97.98083333"
MELCHOR OCAMPO (ESPINAL),20.345,-97.535,"20.345,-97.535"
POZA LARGA MIRADORES,20.15305556,-97.50638889,"20.15305556,-97.50638889"
POZA LARGA ZAPOTAL,20.32555556,-97.47527778,"20.32555556,-97.47527778"
ARENAL,20.26861111,-97.59222222,"20.26861111,-97.59222222"
FRANCISCO VILLA (FILOMENO MATA),20.17972222,-97.64777778,"20.17972222,-97.64777778"
CARRILLO PUERTO (SANTA ROSA),20.41916667,-97.17888889,"20.41916667,-97.17888889"
IGNACIO M. ALTAMIRANO (PLAN DE ALTAMIRANO),20.38722222,-97.1325,"20.38722222,-97.1325"
EL BATDA,20.55361111,-98.40722222,"20.55361111,-98.40722222"
CRUZ DE ATAQUE,20.43611111,-98.43888889,"20.43611111,-98.43888889"
LOMA DE YEGUAS,20.39361111,-98.51472222,"20.39361111,-98.51472222"
TENANTITLAN,20.50166667,-98.43055556,"20.50166667,-98.43055556"
VIBORILLAS,20.50333333,-98.50361111,"20.50333333,-98.50361111"
ZILACATIPAN (TENAXCALZINGO),20.65555556,-98.42944444,"20.65555556,-98.42944444"
EL ZAPOTAL (ZAPOTAL EL NUMERO UNO),18.70805556,-96.02416667,"18.70805556,-96.02416667"
PALMA DE COCO,18.67777778,-95.94888889,"18.67777778,-95.94888889"
APACHITLA,20.72666667,-98.47944444,"20.72666667,-98.47944444"
XOXOCAPA,20.80833333,-98.35194444,"20.80833333,-98.35194444"
POZA AZUL,21.16833333,-98.00416667,"21.16833333,-98.00416667"
SIETE PALMAS,21.19388889,-98.02333333,"21.19388889,-98.02333333"
EL VOLADOR (IXCATEPEC),21.28861111,-98.055,"21.28861111,-98.055"
BARRANCA GRANDE,19.32166667,-97.04611111,"19.32166667,-97.04611111"
CRUZ BLANCA,20.65888889,-98.02472222,"20.65888889,-98.02472222"
LINDERO LAS FLORES,20.69361111,-98.04611111,"20.69361111,-98.04611111"
LLANO ENMEDIO,20.78277778,-98.01361111,"20.78277778,-98.01361111"
PISAFLORES,20.60972222,-97.92777778,"20.60972222,-97.92777778"
SAN FRANCISCO (IXHUATLAN DE MADERO),20.55222222,-98.00222222,"20.55222222,-98.00222222"
EL CAMPO,20.725,-98.00861111,"20.725,-98.00861111"
GENERAL FELIPE ANGELES,20.665,-97.96527778,"20.665,-97.96527778"
MIGUEL HIDALGO (JALACINGO),19.75555556,-97.28638889,"19.75555556,-97.28638889"
ORILLA DEL MONTE,19.66,-97.29305556,"19.66,-97.29305556"
SANTA MARIA TATETLA,19.27333333,-96.71194444,"19.27333333,-96.71194444"
TEMBLADERAS,19.51222222,-97.11388889,"19.51222222,-97.11388889"
TONALACO,19.42916667,-97.13194444,"19.42916667,-97.13194444"
EL CHAPARRAL,19.86888889,-96.64833333,"19.86888889,-96.64833333"
LAGUNA DE FARFAN,19.80333333,-96.64277778,"19.80333333,-96.64277778"
PLAN DE LA FLOR,19.79805556,-96.73666667,"19.79805556,-96.73666667"
SANTIAGO XIHUITLAN,19.79111111,-96.69277778,"19.79111111,-96.69277778"
LA ESPERANZA (MANLIO FABIO ALTAMIRANO),19.015,-96.32694444,"19.015,-96.32694444"
LA FLORIDA (MANLIO FABIO ALTAMIRANO),19.0425,-96.30166667,"19.0425,-96.30166667"
PIEDRA PARADA,19.17944444,-96.4025,"19.17944444,-96.4025"
ARROYO HONDO,20.02277778,-96.87472222,"20.02277778,-96.87472222"
MOXILLON,19.92444,-96.93528,"19.92444,-96.93528"
PALPOALA IXCAN,20.07027778,-96.95111111,"20.07027778,-96.95111111"
PLAN DE LA VEGA,19.95611111,-96.8,"19.95611111,-96.8"
VENUSTIANO CARRANZA (MISANTLA),19.905,-96.80888889,"19.905,-96.80888889"
NAOLINCO DE VICTORIA,19.65583333,-96.87361111,"19.65583333,-96.87361111"
ALMOLONGA,19.59055556,-96.78277778,"19.59055556,-96.78277778"
ISLA DE CHAPACHAPA,20.11805556,-96.88222222,"20.11805556,-96.88222222"
EL RAUDAL (RAUDAL DE LAS FLORES),20.15694444,-96.71833333,"20.15694444,-96.71833333"
OZULUAMA DE MASCAREÑAS,21.66361111,-97.85138889,"21.66361111,-97.85138889"
CUES Y CEBADILLA,21.89111,-98.00722,"21.89111,-98.00722"
CUCHARAS,21.61611111,-97.66138889,"21.61611111,-97.66138889"
CUHUIXANATH,20.21583,-97.65,"20.21583,-97.65"
LA PUENTE,21.51639,-97.97194,"21.51639,-97.97194"
EL MOLINO,21.91583333,-98.29916667,"21.91583333,-98.29916667"
ADOLFO RUIZ CORTINES,20.59555556,-97.30638889,"20.59555556,-97.30638889"
AGUA DULCE,20.36333333,-97.29277778,"20.36333333,-97.29277778"
IGNACIO ALLENDE (PAPANTLA),20.31444444,-97.19611111,"20.31444444,-97.19611111"
CARISTAY,20.64777778,-97.30333333,"20.64777778,-97.30333333"
CARRIZAL,20.59638889,-97.25694444,"20.59638889,-97.25694444"
EL CEDRO,20.47638889,-97.20833333,"20.47638889,-97.20833333"
CRUZ VERDE,20.54222222,-97.27305556,"20.54222222,-97.27305556"
EL ESCOLIN,20.47805556,-97.35611111,"20.47805556,-97.35611111"
LA GRANDEZA (PAPANTLA),20.51805556,-97.38361111,"20.51805556,-97.38361111"
LA MARTINICA,20.27611111,-97.28527778,"20.27611111,-97.28527778"
MESA CHICA LA GLORIA,20.22027778,-97.13472222,"20.22027778,-97.13472222"
PLAN DE HIDALGO,20.40055556,-97.44111111,"20.40055556,-97.44111111"
PUEBLILLO,20.255,-97.25583333,"20.255,-97.25583333"
PUXTLA,20.2625,-97.30888889,"20.2625,-97.30888889"
VALSEQUILLO,20.17583333,-97.23083333,"20.17583333,-97.23083333"
EL VOLADOR (PAPANTLA),20.64333333,-97.24916667,"20.64333333,-97.24916667"
ISLA DE JUAN ROSAS,20.35722222,-97.18694444,"20.35722222,-97.18694444"
BANDERA DE JUAREZ,19.19805556,-96.42277778,"19.19805556,-96.42277778"
TOLOME,19.26666667,-96.39472222,"19.26666667,-96.39472222"
XOCOTITLA,19.1725,-96.53888889,"19.1725,-96.53888889"
LA GLORIA (PEROTE),19.39611111,-97.28138889,"19.39611111,-97.28138889"
SAN ANTONIO LIMON (TOTALCO),19.50361111,-97.34888889,"19.50361111,-97.34888889"
SAN ANTONIO TENEXTEPEC,19.48527778,-97.26361111,"19.48527778,-97.26361111"
MONTE GRANDE (PLATON SANCHEZ),21.26833333,-98.40138889,"21.26833333,-98.40138889"
BACA,21.10916667,-89.39861111,"21.10916667,-89.39861111"
PASO DE VALENCIA,20.27416667,-97.33138889,"20.27416667,-97.33138889"
ZACATIANGUIS,21.31833333,-98.445,"21.31833333,-98.445"
SAN FRANCISCO (PLATON SANCHEZ),21.28361111,-98.29,"21.28361111,-98.29"
EL CRUCERO (ESTACION PEDERNALES),22.17777778,-97.94833333,"22.17777778,-97.94833333"
VUELTA DEL BARCO,22.12778,-97.94583,"22.12778,-97.94583"
PACHUQUILLA,19.23805556,-96.6125,"19.23805556,-96.6125"
AXOCHIO,18.37166667,-95.30055556,"18.37166667,-95.30055556"
BUENOS AIRES TEXALPAN,18.46555556,-95.24805556,"18.46555556,-95.24805556"
CUESTA DE LAJA,18.29333333,-95.22111111,"18.29333333,-95.22111111"
MONTEPIO,18.64166667,-95.09472222,"18.64166667,-95.09472222"
LA NUEVA VICTORIA,18.65638889,-95.25805556,"18.65638889,-95.25805556"
